Date,End Time,Duration in Seconds,Transfer From,Source ID,Transfer To,Target ID,Product,Volume,Metered Volume,Temp Comp Metered Volume,Transaction Type,Peak Flow Rate,Average Flow Rate,Flow Duration,Start Time,Flow Duration Seconds,Start Hour,End Hour,Transaction Duration (Minutes),Day of Week,Part of Day,Flow Rate Ratio,weather_id,realtime_source,wind_direction_deg,dewpoint_temp_c,air_temp_c,humidity_percent,precipitation_mm,utc_date,Wind Direction Category,Feels Like Temp,Rain Intensity
21-11-2024 17:32,21-11-2024 17:42,592,Mod 4 Lube Island Virtual,K4 Lube Island Virtual,Grandmeister Unit 9425 Diesel,Grandmeister Unit 9425 Diesel,DIESEL,3077.4,3077.4,0,MANUAL,390,383.88,00:08:01,21-11-2024 17:32,481,17,17,9.866666667,Thursday,Afternoon,0.984307692,2741211,TRUE,299,-18.4,-15.7,80,0,21-11-2024 17:00,NW,-19.7,No Rain
21-11-2024 21:43,21-11-2024 21:50,387,Mod 4 Lube Island Virtual,K4 Lube Island Virtual,TLP 2102,TPUXXX1,DIESEL,2095.5,2095.5,0,MANUAL,488,412.23,00:05:05,21-11-2024 21:43,305,21,21,6.45,Thursday,Evening,0.844733607,2741215,TRUE,346,-17.5,-14.3,76,0,21-11-2024 21:00,N,-19.1,No Rain
21-11-2024 22:29,21-11-2024 22:53,1466,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,Grandmeister Unit 9423 Diesel,Grandmeister Unit 9423 Diesel,DIESEL,8650.4,8650.4,0,MANUAL,395,383.61,00:22:33,21-11-2024 22:29,1353,22,22,24.43333333,Thursday,Evening,0.971164557,2704354,FALSE,310,-16.8,-14.1,79,0.3,21-11-2024 22:00,NW,-18.3,Light
21-11-2024 23:21,21-11-2024 23:42,1243,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,Grandmeister Unit 9041 Diesel,Grandmeister Unit 9041 Diesel,DIESEL,7288.9,7288.9,0,MANUAL,392,388.05,00:18:47,21-11-2024 23:21,1127,23,23,20.71666667,Thursday,Evening,0.989923469,2741217,TRUE,322,-16.7,-14,80,0.2,21-11-2024 23:00,NW,-18,No Rain
22-11-2024 00:02,22-11-2024 00:10,474,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,TLP 2101,TPU 4710,DIESEL,2000.8,2000.8,0,MANUAL,347,335.33,00:05:58,22-11-2024 00:02,358,0,0,7.9,Friday,Night,0.966368876,2741218,TRUE,296,-16.5,-13.7,79,0.1,22-11-2024 00:00,NW,-17.9,No Rain
22-11-2024 00:30,22-11-2024 00:56,1517,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,Grandmeister Unit 9423 Diesel,Grandmeister Unit 9423 Diesel,DIESEL,9110.9,9110.9,0,MANUAL,394,389.63,00:23:23,22-11-2024 00:30,1403,0,0,25.28333333,Friday,Night,0.988908629,2741218,TRUE,296,-16.5,-13.7,79,0.1,22-11-2024 00:00,NW,-17.9,No Rain
22-11-2024 00:31,22-11-2024 00:49,1072,Mod 4 Lube Island Virtual,K4 Lube Island Virtual,Grandmeister Unit 9042 Diesel,Grandmeister Unit 9042 Diesel,DIESEL,6560.1,6560.1,0,MANUAL,398,393.61,00:16:40,22-11-2024 00:31,1000,0,0,17.86666667,Friday,Night,0.988969849,2741218,TRUE,296,-16.5,-13.7,79,0.1,22-11-2024 00:00,NW,-17.9,No Rain
22-11-2024 01:46,22-11-2024 01:55,532,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,TLP 2102,TPUXXX1,DIESEL,2752.2,2752.2,0,MANUAL,399,390.38,00:07:03,22-11-2024 01:46,423,1,1,8.866666667,Friday,Night,0.97839599,2704357,FALSE,310,-15.9,-13.3,81,0.1,22-11-2024 01:00,NW,-17.1,No Rain
22-11-2024 03:21,22-11-2024 03:40,1140,Mod 4 Lube Island Virtual,K4 Lube Island Virtual,Grandmeister Unit 9425 Diesel,Grandmeister Unit 9425 Diesel,DIESEL,7245.7,7245.7,0,MANUAL,413,397.75,00:18:13,22-11-2024 03:21,1093,3,3,19,Friday,Night,0.963075061,2704360,FALSE,270,-15.8,-13.3,82,0.2,22-11-2024 03:00,W,-16.9,No Rain
22-11-2024 03:30,22-11-2024 03:39,557,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,TLP 2101,TPU 4710,DIESEL,2406,2406,0,MANUAL,349,326.61,00:07:22,22-11-2024 03:30,442,3,3,9.283333333,Friday,Night,0.935845272,2704360,FALSE,270,-15.8,-13.3,82,0.2,22-11-2024 03:00,W,-16.9,No Rain
22-11-2024 04:04,22-11-2024 04:24,1153,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,Grandmeister Unit 9423 Diesel,Grandmeister Unit 9423 Diesel,DIESEL,6513.4,6513.4,0,MANUAL,399,373.62,00:17:26,22-11-2024 04:04,1046,4,4,19.21666667,Friday,Night,0.936390977,2741222,TRUE,297,-15.8,-13.5,83,0.3,22-11-2024 04:00,NW,-16.9,Light
22-11-2024 04:15,22-11-2024 04:23,483,Mod 4 Lube Island Virtual,K4 Lube Island Virtual,Grandmeister Unit 9042 Diesel,Grandmeister Unit 9042 Diesel,DIESEL,2549.4,2549.4,0,MANUAL,456,357.39,00:07:08,22-11-2024 04:15,428,4,4,8.05,Friday,Night,0.78375,2741222,TRUE,297,-15.8,-13.5,83,0.3,22-11-2024 04:00,NW,-16.9,Light
22-11-2024 04:17,22-11-2024 04:25,472,Mod 4 Lube Island Virtual,K4 Lube Island Virtual,TLP 2104,TLP 2104,DIESEL,1536.2,1536.2,0,MANUAL,387,304.2,00:05:03,22-11-2024 04:17,303,4,4,7.866666667,Friday,Night,0.786046512,2741222,TRUE,297,-15.8,-13.5,83,0.3,22-11-2024 04:00,NW,-16.9,Light
22-11-2024 04:36,22-11-2024 04:52,958,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,Grandmeister Unit 9041 Diesel,Grandmeister Unit 9041 Diesel,DIESEL,5839.5,5839.5,0,MANUAL,389,381.25,00:15:19,22-11-2024 04:36,919,4,4,15.96666667,Friday,Night,0.980077121,2741222,TRUE,297,-15.8,-13.5,83,0.3,22-11-2024 04:00,NW,-16.9,Light
22-11-2024 05:00,22-11-2024 05:04,200,Mod 4 Lube Island Virtual,K4 Lube Island Virtual,TLP 2102,TPUXXX1,DIESEL,739.5,739.5,0,MANUAL,487,379.23,00:01:57,22-11-2024 05:00,117,5,5,3.333333333,Friday,Night,0.778706366,2704362,FALSE,360,-15.9,-13.6,82,0.2,22-11-2024 05:00,N,-17.2,No Rain
22-11-2024 07:34,22-11-2024 07:36,121,Grandmeister Unit 9425 Diesel,Grandmeister Unit 9425 Diesel,Grandmeister Unit 9425 Diesel,Grandmeister Unit 9425 Diesel,DIESEL,405.3,405.3,0,MANUAL,417,319.97,00:01:16,22-11-2024 07:34,76,7,7,2.016666667,Friday,Morning,0.767314149,2741225,TRUE,6,-16.4,-13.9,81,0.2,22-11-2024 07:00,N,-17.7,No Rain
22-11-2024 08:17,22-11-2024 08:20,139,Grandmeister Unit 9425 Diesel,Grandmeister Unit 9425 Diesel,Grandmeister Unit 9425 Diesel,Grandmeister Unit 9425 Diesel,DIESEL,461.4,461.4,0,MANUAL,411,276.84,00:01:40,22-11-2024 08:17,100,8,8,2.316666667,Friday,Morning,0.673576642,2704372,FALSE,0,-16.4,-14.1,83,0.2,22-11-2024 08:00,N,-17.5,No Rain
22-11-2024 08:47,22-11-2024 08:50,189,Grandmeister Unit 9425 Diesel,Grandmeister Unit 9425 Diesel,Grandmeister Unit 9425 Diesel,Grandmeister Unit 9425 Diesel,DIESEL,798.7,798.7,0,MANUAL,395,335.12,00:02:23,22-11-2024 08:47,143,8,8,3.15,Friday,Morning,0.848405063,2704372,FALSE,0,-16.4,-14.1,83,0.2,22-11-2024 08:00,N,-17.5,No Rain
22-11-2024 08:51,22-11-2024 09:16,1452,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,Grandmeister Unit 9423 Diesel,Grandmeister Unit 9423 Diesel,DIESEL,9230.5,9230.5,0,MANUAL,394,390.3,00:23:39,22-11-2024 08:51,1419,8,9,24.2,Friday,Morning,0.990609137,2704372,FALSE,0,-16.4,-14.1,83,0.2,22-11-2024 08:00,N,-17.5,No Rain
22-11-2024 10:06,22-11-2024 10:47,2439,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,Grandmeister Unit 9425 Diesel,Grandmeister Unit 9425 Diesel,DIESEL,13019.8,13019.8,0,MANUAL,357,335.56,00:38:48,22-11-2024 10:06,2328,10,10,40.65,Friday,Morning,0.939943978,2741228,TRUE,282,-15.9,-13.6,83,0.1,22-11-2024 10:00,W,-17,No Rain
22-11-2024 10:38,22-11-2024 10:59,1265,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,Grandmeister Unit 9042 Diesel,Grandmeister Unit 9042 Diesel,DIESEL,6520.6,6520.6,0,MANUAL,393,358.27,00:18:12,22-11-2024 10:38,1092,10,10,21.08333333,Friday,Morning,0.911628499,2741228,TRUE,282,-15.9,-13.6,83,0.1,22-11-2024 10:00,W,-17,No Rain
22-11-2024 11:06,22-11-2024 11:21,898,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,Grandmeister Unit 9041 Diesel,Grandmeister Unit 9041 Diesel,DIESEL,4708.2,4708.2,0,MANUAL,388,377.16,00:12:29,22-11-2024 11:06,749,11,11,14.96666667,Friday,Morning,0.972061856,2704389,FALSE,260,-15.7,-13.6,84,0.1,22-11-2024 11:00,W,-16.8,No Rain
22-11-2024 11:26,22-11-2024 11:34,483,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,Grandmeister Unit 9428 Diesel,Grandmeister Unit 9428 Diesel,DIESEL,2100.8,2100.8,0,MANUAL,379,375.14,00:05:36,22-11-2024 11:26,336,11,11,8.05,Friday,Morning,0.989815303,2704389,FALSE,260,-15.7,-13.6,84,0.1,22-11-2024 11:00,W,-16.8,No Rain
22-11-2024 11:46,22-11-2024 12:01,895,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,Grandmeister Unit 9428 Diesel,Grandmeister Unit 9428 Diesel,DIESEL,4225.9,4225.9,0,MANUAL,388,324.24,00:13:02,22-11-2024 11:46,782,11,12,14.91666667,Friday,Morning,0.835670103,2704389,FALSE,260,-15.7,-13.6,84,0.1,22-11-2024 11:00,W,-16.8,No Rain
22-11-2024 13:12,22-11-2024 13:17,340,Mod 4 Lube Island Virtual,K4 Lube Island Virtual,TLP 2104,TLP 2104,DIESEL,1790.2,1790.2,0,MANUAL,367,358.04,00:05:00,22-11-2024 13:12,300,13,13,5.666666667,Friday,Afternoon,0.975585831,2741231,TRUE,166,-16.5,-14.3,83,0.1,22-11-2024 13:00,S,-17.7,No Rain
22-11-2024 13:57,22-11-2024 14:03,331,Grandmeister Unit 9423 Diesel,Grandmeister Unit 9423 Diesel,TLP 2104,TLP 2104,DIESEL,1409.2,1409.2,0,MANUAL,381,346.52,00:04:04,22-11-2024 13:57,244,13,14,5.516666667,Friday,Afternoon,0.909501312,2741231,TRUE,166,-16.5,-14.3,83,0.1,22-11-2024 13:00,S,-17.7,No Rain
22-11-2024 15:11,22-11-2024 15:22,647,Mod 4 Lube Island Virtual,K4 Lube Island Virtual,TLP 2101,TPU 4710,DIESEL,3143.7,3143.7,0,MANUAL,411,336.82,00:09:20,22-11-2024 15:11,560,15,15,10.78333333,Friday,Afternoon,0.819513382,2704393,FALSE,0,-16.2,-14.4,86,0,22-11-2024 15:00,N,-17.2,No Rain
22-11-2024 15:15,22-11-2024 15:37,1306,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,Grandmeister Unit 9423 Diesel,Grandmeister Unit 9423 Diesel,DIESEL,8171.4,8171.4,0,MANUAL,396,384.54,00:21:15,22-11-2024 15:15,1275,15,15,21.76666667,Friday,Afternoon,0.971060606,2704393,FALSE,0,-16.2,-14.4,86,0,22-11-2024 15:00,N,-17.2,No Rain
22-11-2024 15:44,22-11-2024 16:00,959,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,Grandmeister Unit 9425 Diesel,Grandmeister Unit 9425 Diesel,DIESEL,4611.5,4611.5,0,MANUAL,371,327.44,00:14:05,22-11-2024 15:44,845,15,16,15.98333333,Friday,Afternoon,0.882587601,2704393,FALSE,0,-16.2,-14.4,86,0,22-11-2024 15:00,N,-17.2,No Rain
22-11-2024 16:07,22-11-2024 16:22,857,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,Grandmeister Unit 9428 Diesel,Grandmeister Unit 9428 Diesel,DIESEL,5098.5,5098.5,0,MANUAL,388,373.97,00:13:38,22-11-2024 16:07,818,16,16,14.28333333,Friday,Afternoon,0.963840206,2704394,FALSE,0,-16,-13.9,84,0,22-11-2024 16:00,N,-17.1,No Rain
22-11-2024 16:35,22-11-2024 16:53,1046,Mod 4 Lube Island Virtual,K4 Lube Island Virtual,Grandmeister Unit 9042 Diesel,Grandmeister Unit 9042 Diesel,DIESEL,5910.7,5910.7,0,MANUAL,450,381.75,00:15:29,22-11-2024 16:35,929,16,16,17.43333333,Friday,Afternoon,0.848333333,2704394,FALSE,0,-16,-13.9,84,0,22-11-2024 16:00,N,-17.1,No Rain
22-11-2024 17:22,22-11-2024 17:29,444,Mod 4 Lube Island Virtual,K4 Lube Island Virtual,TLP 2101,TPU 4710,DIESEL,1847.9,1847.9,0,MANUAL,487,308.84,00:05:59,22-11-2024 17:22,359,17,17,7.4,Friday,Afternoon,0.634168378,2741235,TRUE,348,-15.7,-13.3,82,0,22-11-2024 17:00,N,-16.9,No Rain
22-11-2024 17:29,22-11-2024 17:36,396,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,TLP 2104,TLP 2104,DIESEL,1612.2,1612.2,0,MANUAL,393,345.47,00:04:40,22-11-2024 17:29,280,17,17,6.6,Friday,Afternoon,0.879058524,2741235,TRUE,348,-15.7,-13.3,82,0,22-11-2024 17:00,N,-16.9,No Rain
22-11-2024 21:08,22-11-2024 21:25,1054,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,Grandmeister Unit 9423 Diesel,Grandmeister Unit 9423 Diesel,DIESEL,6000.8,6000.8,0,MANUAL,397,383.03,00:15:40,22-11-2024 21:08,940,21,21,17.56666667,Friday,Evening,0.964811083,2741239,TRUE,345,-15.3,-12.4,79,0,22-11-2024 21:00,N,-16.6,No Rain
22-11-2024 21:56,22-11-2024 22:03,410,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,TLP 2101,TPU 4710,DIESEL,1820.4,1820.4,0,MANUAL,377,370.25,00:04:55,22-11-2024 21:56,295,21,22,6.833333333,Friday,Evening,0.982095491,2741239,TRUE,345,-15.3,-12.4,79,0,22-11-2024 21:00,N,-16.6,No Rain
22-11-2024 22:19,22-11-2024 22:46,1598,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,Grandmeister Unit 9423 Diesel,Grandmeister Unit 9423 Diesel,DIESEL,10120.2,10120.2,0,MANUAL,394,388.24,00:26:04,22-11-2024 22:19,1564,22,22,26.63333333,Friday,Evening,0.985380711,2741240,TRUE,359,-14.8,-12.4,82,0,22-11-2024 22:00,N,-16,No Rain
22-11-2024 22:48,22-11-2024 22:57,554,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,TLP 2102,TPUXXX1,DIESEL,2894.4,2894.4,0,MANUAL,400,394.69,00:07:20,22-11-2024 22:48,440,22,22,9.233333333,Friday,Evening,0.986725,2741240,TRUE,359,-14.8,-12.4,82,0,22-11-2024 22:00,N,-16,No Rain
22-11-2024 22:56,22-11-2024 23:22,1545,Mod 4 Lube Island Virtual,K4 Lube Island Virtual,Grandmeister Unit 9425 Diesel,Grandmeister Unit 9425 Diesel,DIESEL,9433.8,9433.8,0,MANUAL,481,380.91,00:24:46,22-11-2024 22:56,1486,22,23,25.75,Friday,Evening,0.791912682,2741240,TRUE,359,-14.8,-12.4,82,0,22-11-2024 22:00,N,-16,No Rain
23-11-2024 00:03,23-11-2024 00:07,202,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,Grandmeister Unit 9041 Diesel,Grandmeister Unit 9041 Diesel,DIESEL,334.3,334.3,0,MANUAL,368,364.69,00:00:55,23-11-2024 00:03,55,0,0,3.366666667,Saturday,Night,0.991005435,2741242,TRUE,17,-15.6,-13.3,83,0,23-11-2024 00:00,N,-16.7,No Rain
23-11-2024 00:08,23-11-2024 00:25,1030,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,Grandmeister Unit 9041 Diesel,Grandmeister Unit 9041 Diesel,DIESEL,6314.4,6314.4,0,MANUAL,387,383.85,00:16:27,23-11-2024 00:08,987,0,0,17.16666667,Saturday,Night,0.991860465,2741242,TRUE,17,-15.6,-13.3,83,0,23-11-2024 00:00,N,-16.7,No Rain
23-11-2024 00:25,23-11-2024 00:29,203,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,Grandmeister Unit 9041 Diesel,Grandmeister Unit 9041 Diesel,DIESEL,219.7,219.7,0,MANUAL,396,366.17,00:00:36,23-11-2024 00:25,36,0,0,3.383333333,Saturday,Night,0.924671717,2741242,TRUE,17,-15.6,-13.3,83,0,23-11-2024 00:00,N,-16.7,No Rain
23-11-2024 00:30,23-11-2024 00:52,1356,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,Grandmeister Unit 9423 Diesel,Grandmeister Unit 9423 Diesel,DIESEL,7797.9,7797.9,0,MANUAL,390,387.31,00:20:08,23-11-2024 00:30,1208,0,0,22.6,Saturday,Night,0.993102564,2741242,TRUE,17,-15.6,-13.3,83,0,23-11-2024 00:00,N,-16.7,No Rain
23-11-2024 00:48,23-11-2024 01:04,974,Mod 4 Lube Island Virtual,K4 Lube Island Virtual,Grandmeister Unit 9425 Diesel,Grandmeister Unit 9425 Diesel,DIESEL,5895.3,5895.3,0,MANUAL,469,380.34,00:15:30,23-11-2024 00:48,930,0,1,16.23333333,Saturday,Night,0.810959488,2741242,TRUE,17,-15.6,-13.3,83,0,23-11-2024 00:00,N,-16.7,No Rain
23-11-2024 01:41,23-11-2024 01:49,455,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,TLP 2102,TPUXXX1,DIESEL,2260.8,2260.8,0,MANUAL,399,392.05,00:05:46,23-11-2024 01:41,346,1,1,7.583333333,Saturday,Night,0.982581454,2741243,TRUE,348,-15.9,-13.5,82,0,23-11-2024 01:00,N,-17.1,No Rain
23-11-2024 03:09,23-11-2024 03:16,384,Mod 4 Lube Island Virtual,K4 Lube Island Virtual,TLP 2104,TLP 2104,DIESEL,1706.4,1706.4,0,MANUAL,406,403.09,00:04:14,23-11-2024 03:09,254,3,3,6.4,Saturday,Night,0.992832512,2741245,TRUE,34,-16.7,-14,80,0,23-11-2024 03:00,NE,-18,No Rain
23-11-2024 03:10,23-11-2024 03:25,885,Mod 4 Lube Island Virtual,K4 Lube Island Virtual,Grandmeister Unit 9425 Diesel,Grandmeister Unit 9425 Diesel,DIESEL,4802.7,4802.7,0,MANUAL,460,342.24,00:14:02,23-11-2024 03:10,842,3,3,14.75,Saturday,Night,0.744,2741245,TRUE,34,-16.7,-14,80,0,23-11-2024 03:00,NE,-18,No Rain
23-11-2024 03:33,23-11-2024 03:43,602,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,TLP 2101,TPU 4710,DIESEL,3019.2,3019.2,0,MANUAL,377,371.98,00:08:07,23-11-2024 03:33,487,3,3,10.03333333,Saturday,Night,0.98668435,2741245,TRUE,34,-16.7,-14,80,0,23-11-2024 03:00,NE,-18,No Rain
23-11-2024 04:08,23-11-2024 04:12,255,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,TLP 2101,TPU 4710,DIESEL,658.2,658.2,0,MANUAL,372,365.67,00:01:48,23-11-2024 04:08,108,4,4,4.25,Saturday,Night,0.982983871,2741246,TRUE,11,-17,-14.2,79,0,23-11-2024 04:00,N,-18.4,No Rain
23-11-2024 04:10,23-11-2024 04:34,1438,Mod 4 Lube Island Virtual,K4 Lube Island Virtual,Grandmeister Unit 9042 Diesel,Grandmeister Unit 9042 Diesel,DIESEL,8057.4,8057.4,0,MANUAL,354,348.55,00:23:07,23-11-2024 04:10,1387,4,4,23.96666667,Saturday,Night,0.98460452,2741246,TRUE,11,-17,-14.2,79,0,23-11-2024 04:00,N,-18.4,No Rain
23-11-2024 04:39,23-11-2024 04:52,773,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,Grandmeister Unit 9423 Diesel,Grandmeister Unit 9423 Diesel,DIESEL,4197.6,4197.6,0,MANUAL,397,381.6,00:11:00,23-11-2024 04:39,660,4,4,12.88333333,Saturday,Night,0.961209068,2741246,TRUE,11,-17,-14.2,79,0,23-11-2024 04:00,N,-18.4,No Rain
23-11-2024 04:55,23-11-2024 05:12,1018,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,Grandmeister Unit 9041 Diesel,Grandmeister Unit 9041 Diesel,DIESEL,6136.8,6136.8,0,MANUAL,383,379.99,00:16:09,23-11-2024 04:55,969,4,5,16.96666667,Saturday,Night,0.992140992,2741246,TRUE,11,-17,-14.2,79,0,23-11-2024 04:00,N,-18.4,No Rain
23-11-2024 04:58,23-11-2024 05:02,254,Mod 4 Lube Island Virtual,K4 Lube Island Virtual,TLP 2102,TPUXXX1,DIESEL,741.6,741.6,0,MANUAL,378,373.92,00:01:59,23-11-2024 04:58,119,4,5,4.233333333,Saturday,Night,0.989206349,2741246,TRUE,11,-17,-14.2,79,0,23-11-2024 04:00,N,-18.4,No Rain
23-11-2024 08:21,23-11-2024 08:48,1614,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,Grandmeister Unit 9423 Diesel,Grandmeister Unit 9423 Diesel,DIESEL,10251.7,10251.7,0,MANUAL,393,389.06,00:26:21,23-11-2024 08:21,1581,8,8,26.9,Saturday,Morning,0.989974555,2741250,TRUE,7,-18,-15.7,83,0,23-11-2024 08:00,N,-19.1,No Rain
23-11-2024 08:24,23-11-2024 08:32,514,Grandmeister Unit 9425 Diesel,Grandmeister Unit 9425 Diesel,Grandmeister Unit 9425 Diesel,Grandmeister Unit 9425 Diesel,DIESEL,894.8,894.8,0,MANUAL,398,276.74,00:03:14,23-11-2024 08:24,194,8,8,8.566666667,Saturday,Morning,0.695326633,2741250,TRUE,7,-18,-15.7,83,0,23-11-2024 08:00,N,-19.1,No Rain
23-11-2024 09:03,23-11-2024 09:21,1072,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,Grandmeister Unit 9041 Diesel,Grandmeister Unit 9041 Diesel,DIESEL,5310.9,5310.9,0,MANUAL,379,339.72,00:15:38,23-11-2024 09:03,938,9,9,17.86666667,Saturday,Morning,0.896358839,2704407,FALSE,10,-18.2,-15.8,81,0,23-11-2024 09:00,N,-19.6,No Rain
23-11-2024 11:06,23-11-2024 11:38,1919,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,Grandmeister Unit 9425 Diesel,Grandmeister Unit 9425 Diesel,DIESEL,10423.3,10423.3,0,MANUAL,355,346.67,00:30:04,23-11-2024 11:06,1804,11,11,31.98333333,Saturday,Morning,0.976535211,2741253,TRUE,13,-19,-16.2,79,0,23-11-2024 11:00,N,-20.4,No Rain
23-11-2024 12:50,23-11-2024 12:55,336,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,TLP 2104,TLP 2104,DIESEL,1870.7,1870.7,0,MANUAL,387,383.08,00:04:53,23-11-2024 12:50,293,12,12,5.6,Saturday,Afternoon,0.989870801,2741254,TRUE,11,-18.9,-16.1,80,0,23-11-2024 12:00,N,-20.1,No Rain
23-11-2024 13:42,23-11-2024 14:06,1478,Mod 4 Lube Island Virtual,K4 Lube Island Virtual,Grandmeister Unit 9425 Diesel,Grandmeister Unit 9425 Diesel,DIESEL,7840.2,7840.2,0,MANUAL,355,339.65,00:23:05,23-11-2024 13:42,1385,13,14,24.63333333,Saturday,Afternoon,0.956760563,2704415,FALSE,360,-18.8,-16.2,80,0,23-11-2024 13:00,N,-20.2,No Rain
23-11-2024 14:32,23-11-2024 14:38,345,Mod 4 Lube Island Virtual,K4 Lube Island Virtual,TLP 2101,TPU 4710,DIESEL,1766.2,1766.2,0,MANUAL,486,396.9,00:04:27,23-11-2024 14:32,267,14,14,5.75,Saturday,Afternoon,0.816666667,2704416,FALSE,20,-18.9,-16.3,80,0,23-11-2024 14:00,N,-20.3,No Rain
23-11-2024 15:39,23-11-2024 15:53,848,Mod 4 Lube Island Virtual,K4 Lube Island Virtual,Grandmeister Unit 9423 Diesel,Grandmeister Unit 9423 Diesel,DIESEL,5576.5,5576.5,0,MANUAL,504,409.03,00:13:38,23-11-2024 15:39,818,15,15,14.13333333,Saturday,Afternoon,0.81156746,2704417,FALSE,20,-19,-16.4,81,0,23-11-2024 15:00,N,-20.2,No Rain
23-11-2024 15:55,23-11-2024 16:05,605,Mod 4 Lube Island Virtual,K4 Lube Island Virtual,Grandmeister Unit 9425 Diesel,Grandmeister Unit 9425 Diesel,DIESEL,3305,3305,0,MANUAL,488,374.15,00:08:50,23-11-2024 15:55,530,15,16,10.08333333,Saturday,Afternoon,0.76670082,2704417,FALSE,20,-19,-16.4,81,0,23-11-2024 15:00,N,-20.2,No Rain
23-11-2024 16:09,23-11-2024 16:40,1861,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,Grandmeister Unit 9041 Diesel,Grandmeister Unit 9041 Diesel,DIESEL,11111,11111,0,MANUAL,398,381.17,00:29:09,23-11-2024 16:09,1749,16,16,31.01666667,Saturday,Afternoon,0.957713568,2704418,FALSE,350,-19.2,-16.6,80,0,23-11-2024 16:00,N,-20.6,No Rain
23-11-2024 16:38,23-11-2024 16:44,325,Mod 4 Lube Island Virtual,K4 Lube Island Virtual,Grandmeister Unit 9425 Diesel,Grandmeister Unit 9425 Diesel,DIESEL,1448.6,1448.6,0,MANUAL,382,362.15,00:04:00,23-11-2024 16:38,240,16,16,5.416666667,Saturday,Afternoon,0.948036649,2704418,FALSE,350,-19.2,-16.6,80,0,23-11-2024 16:00,N,-20.6,No Rain
23-11-2024 16:45,23-11-2024 16:50,307,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,TLP 2104,TLP 2104,DIESEL,1637.5,1637.5,0,MANUAL,390,388.34,00:04:13,23-11-2024 16:45,253,16,16,5.116666667,Saturday,Afternoon,0.99574359,2704418,FALSE,350,-19.2,-16.6,80,0,23-11-2024 16:00,N,-20.6,No Rain
23-11-2024 16:51,23-11-2024 17:01,613,Mod 4 Lube Island Virtual,K4 Lube Island Virtual,Grandmeister Unit 9042 Diesel,Grandmeister Unit 9042 Diesel,DIESEL,3944.1,3944.1,0,MANUAL,471,445.66,00:08:51,23-11-2024 16:51,531,16,17,10.21666667,Saturday,Afternoon,0.946199575,2704418,FALSE,350,-19.2,-16.6,80,0,23-11-2024 16:00,N,-20.6,No Rain
23-11-2024 17:05,23-11-2024 17:12,385,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,Grandmeister Unit 9423 Diesel,Grandmeister Unit 9423 Diesel,DIESEL,2251.4,2251.4,0,MANUAL,390,388.17,00:05:48,23-11-2024 17:05,348,17,17,6.416666667,Saturday,Afternoon,0.995307692,2741259,TRUE,23,-19.2,-16.6,80,0,23-11-2024 17:00,NE,-20.6,No Rain
23-11-2024 17:16,23-11-2024 17:28,723,Mod 4 Lube Island Virtual,K4 Lube Island Virtual,Grandmeister Unit 9042 Diesel,Grandmeister Unit 9042 Diesel,DIESEL,3789.4,3789.4,0,MANUAL,476,341.39,00:11:06,23-11-2024 17:16,666,17,17,12.05,Saturday,Afternoon,0.717205882,2741259,TRUE,23,-19.2,-16.6,80,0,23-11-2024 17:00,NE,-20.6,No Rain
